class,path,height,width,channels,brightness,edge_strength,aspect_ratio,variance,edge_density,color_variance,is_blurry,is_too_dark,is_too_bright,is_low_contrast
ALIF,notebooks\..\data\structured\train_structured\ALIF\IMG_20210610_174445_jpg.rf.98553abc608cf2a99bf38cfa177102aa.jpg,416,416,3,135.52027667344674,0.014049198973683775,1.0,2464.144062321751,0.03493088942307692,2567.074888032833,True,False,False,False
ALIF,notebooks\..\data\structured\train_structured\ALIF\IMG_20210610_174450_jpg.rf.3c1054e6908329af919cdae8229649dc.jpg,416,416,3,135.85325559356508,0.014237165117653857,1.0,2487.7993506483367,0.03694179918639053,2587.4332450998304,True,False,False,False
ALIF,notebooks\..\data\structured\train_structured\ALIF\IMG_20210610_174511_jpg.rf.7e37bd4095d35544246fb6ae63ee401e.jpg,416,416,3,89.5764839127219,0.03823382140830713,1.0,2207.977323288018,0.09796250924556213,2314.4136471990055,False,True,False,True
ALIF,notebooks\..\data\structured\train_structured\ALIF\IMG_20210610_174514_jpg.rf.286fb9d3deb62c520d59fd366d5acc44.jpg,416,416,3,85.59943602071006,0.043511669401700155,1.0,2122.1849742566314,0.12558940458579881,2245.7848174149876,False,True,False,True
ALIF,notebooks\..\data\structured\train_structured\ALIF\IMG_20210610_174519_jpg.rf.641e3cbff0e1ad499b1f3bdc52cdd2ef.jpg,416,416,3,84.96029031065089,0.03961909515299583,1.0,1895.4005473084708,0.10600614829881656,1991.6192487551846,False,True,False,True
ALIF,notebooks\..\data\structured\train_structured\ALIF\IMG_20210610_174530_jpg.rf.fb6c06d2872645c462df7b8e7f602040.jpg,416,416,3,89.56667783838758,0.04239993600230026,1.0,2599.5303636072877,0.12389631102071005,2769.730606098343,False,True,False,False
ALIF,notebooks\..\data\structured\train_structured\ALIF\IMG_20210610_174534_jpg.rf.9503a5e56074e33796e313d429c8ce0b.jpg,416,416,3,92.69921875,0.04120105072514157,1.0,2652.7672876662755,0.1227810650887574,2811.4239013748142,False,True,False,False
ALIF,notebooks\..\data\structured\train_structured\ALIF\IMG_20210610_201335_jpg.rf.df452d1ba58490c388581b9cc6976bce.jpg,416,416,3,98.12374029215977,0.05398212872939049,1.0,2219.50497079202,0.14509754068047337,2273.330588150305,False,False,False,True
ALIF,notebooks\..\data\structured\train_structured\ALIF\IMG_20210610_201339_jpg.rf.5cf9f54455f7e9de729d0e0368200176.jpg,416,416,3,95.21440458579882,0.05114796619011247,1.0,2110.482345207612,0.12296019785502958,2169.033376772284,False,True,False,True
ALIF,notebooks\..\data\structured\train_structured\ALIF\IMG_20210610_201344_jpg.rf.97a4ea7cbf0e7835c4932c9659f7d906.jpg,416,416,3,83.09385979105029,0.0478168954044372,1.0,2307.574926240142,0.11753420857988166,2403.41528414927,False,True,False,True
ALIF,notebooks\..\data\structured\train_structured\ALIF\IMG_20210610_201458_jpg.rf.b36c198965a8567c0bbac515577bc2bc.jpg,416,416,3,104.23818301590237,0.04567108205961217,1.0,1736.9663423069273,0.08394970414201183,1920.242116240738,False,False,False,True
ALIF,notebooks\..\data\structured\train_structured\ALIF\IMG_20210610_201649_jpg.rf.6e4723e74136457554b61302ae732c1c.jpg,416,416,3,97.4004830806213,0.0450948789034263,1.0,3025.8859104545027,0.11807738535502958,3092.1054802350286,False,False,False,False
ALIF,notebooks\..\data\structured\train_structured\ALIF\IMG_20210610_201655_jpg.rf.49af7753c8cbfeb69420ec2d6e2fe00c.jpg,416,416,3,94.26215791420118,0.04616185121461013,1.0,3008.144394992075,0.12155602810650888,3079.894309042589,False,True,False,False
ALIF,notebooks\..\data\structured\train_structured\ALIF\IMG_20210610_202125_jpg.rf.5253f7334b3839ddfd381ba237326db7.jpg,416,416,3,90.46924117048816,0.046454401861436616,1.0,3588.5312862353835,0.12024431397928995,4361.287842803143,False,True,False,False
ALIF,notebooks\..\data\structured\train_structured\ALIF\IMG_20210610_202132_jpg.rf.ff7a426f7ce13763777ebf08b0335a06.jpg,416,416,3,81.34076252773669,0.05876570310067258,1.0,2975.325269814262,0.15818001109467456,3103.5362863588016,False,True,False,False
ALIF,notebooks\..\data\structured\train_structured\ALIF\IMG_20210610_202725_jpg.rf.913717ef26ea516b817ab01f831a8ef9.jpg,416,416,3,40.00885262573964,0.02691246884843392,1.0,1046.6783147523195,0.056265024038461536,1089.083047721156,False,True,False,True
ALIF,notebooks\..\data\structured\train_structured\ALIF\IMG_20210610_203142_jpg.rf.349010b1681fdf7104b5d914fb54bfe7.jpg,416,416,3,108.29439025517752,0.014075045708943959,1.0,3265.2702246328336,0.013458071375739645,4053.834899701936,True,False,False,False
ALIF,notebooks\..\data\structured\train_structured\ALIF\IMG_20210610_203145_jpg.rf.a6d4fe2d3669dba2596b18b0d5a4523b.jpg,416,416,3,99.76566544933432,0.012528558148479158,1.0,3338.829951177462,0.013099805843195266,4162.797853623967,True,False,False,False
ALIF,notebooks\..\data\structured\train_structured\ALIF\IMG_20210610_203216_jpg.rf.e8b559d0e11f50540ed416089e20c189.jpg,416,416,3,95.14776141826923,0.01853605306309827,1.0,4086.212674468227,0.025315504807692308,4955.650062786524,True,True,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_215843_jpg.rf.06b31fd3b69c4a3274eb5b9bf8fb7a0f.jpg,416,416,3,88.66061274963018,0.04260031956543496,1.0,2930.6557286001294,0.12183917344674557,2990.7873749314153,False,True,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_215854_jpg.rf.8ffc3df7f5523d601f282f4e4f7b1daa.jpg,416,416,3,112.07931536612426,0.04547457988670193,1.0,3378.643822330833,0.12578009430473372,3545.1400446791195,False,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_215901_jpg.rf.2c3a232be8f06fa848329832ccb49f36.jpg,416,416,3,95.6481254622781,0.04215083108652171,1.0,2891.8126904117744,0.11971269415680473,2906.889183268875,False,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_215906_jpg.rf.ece63061996986a0b428662a40c62ee1.jpg,416,416,3,95.03572254068047,0.040381238945987226,1.0,2986.996343167839,0.10825397559171597,3022.301230537527,False,True,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_215913_jpg.rf.0c938f75ce0ad644652949e6c015c67a.jpg,416,416,3,123.67967016457101,0.044473893926540484,1.0,3717.4613507510453,0.1275020802514793,3795.2602361549652,False,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_215941_jpg.rf.0131824cadf9e59d2d8ea267b034910f.jpg,416,416,3,114.1764457747781,0.021703883723748423,1.0,5542.878763107128,0.044453818417159764,5664.978990132709,True,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220024_jpg.rf.099c4e4d7a711d4256ac36f09483248e.jpg,416,416,3,95.93309102255917,0.04166957403830782,1.0,3027.983821774167,0.11493967270710059,3064.8764144134257,False,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220031_jpg.rf.d2dcc04506848980f08c37ecc97a4da3.jpg,416,416,3,110.20044956545858,0.04698403221269189,1.0,3139.5106070001834,0.1343206823224852,3226.370810379715,False,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220231_jpg.rf.df2a5dc5d9d5cd05ac32df3b0f77b268.jpg,416,416,3,123.1368863258136,0.04460372414191241,1.0,2915.371419077223,0.12576275887573965,2984.890477506307,False,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220248_jpg.rf.2311b58dff233fdfd9003358b0d0f5af.jpg,416,416,3,141.69611570821007,0.033793149967641406,1.0,1942.3583465986676,0.07447300295857988,2011.8982330597591,False,False,False,True
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220349_jpg.rf.9aca7147597646b79c29703ccdc10ac4.jpg,416,416,3,128.43513660318047,0.05303366079162657,1.0,2492.1968490452264,0.17260308801775148,2571.703566390442,False,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220433_jpg.rf.dc4badcfdfca9775bb775e442d86fcb1.jpg,416,416,3,96.17234305658285,0.04717871097779946,1.0,3348.894975431867,0.13527990939349113,3526.2395076815797,False,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220436_jpg.rf.bffb1b0fc79059f2cf1aeb322bb8e1c4.jpg,416,416,3,89.47828448594674,0.043055090285903416,1.0,3952.0927930444377,0.11587578587278106,4116.499894563136,False,True,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220443_jpg.rf.d69ed336d1aee1089e6b2417e07abd64.jpg,416,416,3,93.68411381286982,0.04312829328300618,1.0,2886.462276752579,0.1064453125,2950.5764268826256,False,True,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220456_jpg.rf.c8092c317936ad66f4b93348636f6d8d.jpg,416,416,3,89.5479266826923,0.036095266500219735,1.0,2935.7045378148905,0.07801520894970414,3028.1111847197303,False,True,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220501_jpg.rf.d034476e11764b1e64341ec320570384.jpg,416,416,3,98.86723950628698,0.04668059056269341,1.0,3711.6512737359985,0.12521958210059173,3846.6124190699525,False,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220509_jpg.rf.fd32bf55547693af887172fea3e21d52.jpg,416,416,3,114.98823502218934,0.04573541656622461,1.0,4328.932519222131,0.12743273853550297,4538.312702138589,False,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220613_jpg.rf.1f68190370babb1cfbc59658892056b7.jpg,416,416,3,114.86417113535504,0.021107623894847792,1.0,3756.537717309469,0.04953309911242604,3892.3827059697674,True,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220628_jpg.rf.47571f8a5fcaedfde240c824e11a9abb.jpg,416,416,3,106.61578333025147,0.02623313364075141,1.0,2238.6699337174773,0.05406920303254438,2479.5169310371057,False,False,False,True
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220634_jpg.rf.38d462b13340563aa373d75dfe357b3d.jpg,416,416,3,106.14159000554734,0.0244875202431987,1.0,2283.513334528095,0.04633760170118343,2510.17512044996,False,False,False,True
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220640_jpg.rf.eefd7bd84f278c83ecc0d3eeca3fadc6.jpg,416,416,3,132.15238997781066,0.01770811006653734,1.0,2918.5953054011716,0.026644554363905327,2970.47027773292,True,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220714_jpg.rf.a9cff25757873e7145b5cf018ed00e83.jpg,416,416,3,105.98400517751479,0.02140634196495705,1.0,3849.2294848276365,0.029528014053254437,3986.3425499674217,True,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220739_jpg.rf.9e9f69d42a8dc5646125b4eb81ff092a.jpg,416,416,3,114.01920187684911,0.05334294883403812,1.0,2468.3217640079697,0.13552260539940827,2510.8037410507554,False,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220829_jpg.rf.3a2cf29610497291a999933242c54642.jpg,416,416,3,100.34566845414201,0.023539962340539625,1.0,1848.1343848989532,0.020790957840236688,1981.2564606968772,False,False,False,True
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220846_jpg.rf.31e720c21efa2aa1c79be7ae4ca419bb.jpg,416,416,3,117.2081753883136,0.01294484614828152,1.0,4773.940702856073,0.024674093934911243,4917.976626250695,True,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220905_jpg.rf.06921600e4401793d743a33722caef8c.jpg,416,416,3,90.95184795673077,0.025392481084505883,1.0,2343.8344683167497,0.03408145340236687,2381.096800689979,False,True,False,True
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220915_jpg.rf.a09ea99d76fc1cb6401f60e51457e20b.jpg,416,416,3,111.32551312869822,0.014154075104355188,1.0,5246.646606846535,0.019057414940828403,5238.548051155628,True,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220924_jpg.rf.0d52baad0547267d6006b2fd8957ce47.jpg,416,416,3,110.18485923631657,0.02100347539856516,1.0,4517.188627774657,0.03670488165680473,4627.289112248585,True,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220938_jpg.rf.3cf9e36b2877a48fbbbbd355ab017e86.jpg,416,416,3,132.0809275610207,0.05302650325276647,1.0,2512.855755417367,0.1467212925295858,2586.1714723421633,False,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220943_jpg.rf.e70e819a46eb4092b131039d7f660b57.jpg,416,416,3,116.16498705621302,0.03359848837486603,1.0,2241.1572975774952,0.08363766642011834,2305.372231806857,False,False,False,True
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220947_jpg.rf.9be457d2366d668d91cec84a991fb887.jpg,416,416,3,111.58044794748521,0.04671033523585856,1.0,2989.3506264080706,0.1377819896449704,3061.7857677281027,False,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_220956_jpg.rf.0a8c4fc46be5d509b9111788f1a0c6c6.jpg,416,416,3,140.26155695266272,0.01664657242666427,1.0,1605.4814677682066,0.025095922707100593,1722.072770960783,True,False,False,True
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_221009_jpg.rf.d3bb74f96f69de64bb243c4bf1d76ccb.jpg,416,416,3,87.54957354844674,0.028256034489082926,1.0,4062.527856350129,0.06931282359467456,4113.169254938526,False,True,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_221022_jpg.rf.24aa6ac3a0ec34eb526f0caf64e95567.jpg,416,416,3,138.9012573964497,0.018019079382577654,1.0,4414.828024953717,0.0379530325443787,4540.306329646243,True,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_221033_jpg.rf.307fa44c67102475ca2034172c90b714.jpg,416,416,3,160.207048585429,0.0273999930885934,1.0,2377.3850790618962,0.06451668823964497,2491.663567847411,False,False,True,True
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_221037_jpg.rf.ab9dbde61dfd39a43e5e20138882156e.jpg,416,416,3,137.1010482156065,0.04248153367547077,1.0,2781.8604265084928,0.1170834874260355,2909.475556567022,False,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_221104_jpg.rf.bf6a69906b684c4a756b5eee4d0cd8b7.jpg,416,416,3,107.00349597818047,0.021174998875174086,1.0,5253.622416356168,0.0483542899408284,5298.861929185775,True,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_221125_jpg.rf.c4e2d58c06c96fc3c4cf3f7cd65b29d7.jpg,416,416,3,143.2594362518491,0.01631635934851491,1.0,5074.532955174052,0.027985160872781065,5285.749192823184,True,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_221147_jpg.rf.a28c22b35b9b7350c5034664b199edce.jpg,416,416,3,123.92125092455622,0.013194183421471741,1.0,2269.20296786936,0.02014954696745562,2330.358803483923,True,False,False,True
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_221212_jpg.rf.b89cce8f4413a8cff90eb8a3b9ce6b1d.jpg,416,416,3,124.60482156065089,0.019867234720853933,1.0,3226.4337239788842,0.026095599112426034,3510.9691046382886,True,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_221223_jpg.rf.8497f45a9be7a7ab94086b72cac4189b.jpg,416,416,3,150.36386487610946,0.017742389907059605,1.0,3214.844239972126,0.027124167899408285,3366.024486285005,True,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_221229_jpg.rf.b533cd24e19a70da1ef8285c5b427f56.jpg,416,416,3,120.03125577847634,0.01851010739520799,1.0,3912.8939530411785,0.02455274593195266,4124.2239739285515,True,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_221244_jpg.rf.aeb3241f2d7d96755ad4711917f7e260.jpg,416,416,3,142.20573687130178,0.020577408981460137,1.0,3616.547492975883,0.038594443417159764,3695.5663603773846,True,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_221248_jpg.rf.bc127af62486ec21a4671b1e55301c90.jpg,416,416,3,138.35588480029585,0.021096077726723547,1.0,3914.2579729504855,0.03936875924556213,4026.7034014370615,True,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_221252_jpg.rf.6460feaa1664002f5cce31acdc8a52c1.jpg,416,416,3,152.6264330621302,0.016827185329953073,1.0,2611.02485695151,0.021287906804733726,2624.115973417435,True,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_221302_jpg.rf.8dbe68384e2cd0e04638e819e75154cc.jpg,416,416,3,122.26102533284023,0.017280234609710156,1.0,2916.6279641483966,0.022923215606508875,2954.648241421452,True,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_221307_jpg.rf.1ccc9ec739c7e6cbd2d219c0523639f2.jpg,416,416,3,112.92393213757397,0.020227552256165595,1.0,3130.6158159362226,0.02972448224852071,3225.407717199443,True,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_221320_jpg.rf.89903c85fe2d305d917eba3c01409ecd.jpg,416,416,3,161.95014330621302,0.02107933970426824,1.0,1880.8911903455876,0.04656874075443787,2019.7023629943435,True,False,True,True
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_221338_jpg.rf.c21083887fc87bc802cf11d81a13804f.jpg,416,416,3,142.3082065920858,0.02164743102253963,1.0,2240.9504910837995,0.021201229659763312,2350.575441957492,True,False,False,True
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_221342_jpg.rf.d080f43a4b072dc1e9f51dde0dc16bc0.jpg,416,416,3,127.34819942677515,0.015545131058699747,1.0,3289.153535265702,0.012053901627218935,3369.713877669065,True,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_221345_jpg.rf.f16a898716f230868d0631699bb47274.jpg,416,416,3,132.2217374722633,0.018492798812613814,1.0,2886.808757095835,0.016867372411242604,2985.416830395856,True,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_221358_jpg.rf.85a49571d3b61c8f8f3b899e4faa776c.jpg,416,416,3,126.92394369452663,0.05714762917986709,1.0,2115.5298801943145,0.19655487241124261,2166.2940799678,False,False,False,True
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_221407_jpg.rf.cbe5985eceff420abe20b66cfad41bee.jpg,416,416,3,123.33966461723372,0.03957409862255281,1.0,3991.0314532529023,0.12507512019230768,4124.813911512237,False,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_221420_jpg.rf.71810bb7b2428a48619ef0036362f62c.jpg,416,416,3,124.79234467455622,0.044175251305445716,1.0,2805.7800232192167,0.15022304918639054,2787.0504280148057,False,False,False,False
AYN,notebooks\..\data\structured\train_structured\AYN\IMG_20210624_221433_jpg.rf.ddd4a0913ea1973c4758ee46fe416fbf.jpg,416,416,3,126.91814210428994,0.060486097856193285,1.0,2508.3573548507384,0.21727648853550297,2585.290700899244,False,False,False,False
